"X","op_name","rated","turns","victory_status","winner","pace_type","W1","B1","W_First5","B_First5","Rating_WB","opening_strategy","WOE_Opening_Name","rating_bins","ID_unit","Prob","Stratum"
12856,"SCANDINAVIAN DEFENSE",TRUE,64,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_c4_dxc6_Nf3","d5_Nf6_c6_Nxc6_e5",0.99508116084604,"DEFENSE",-0.0398310274840962,"Equal",12856,0.75,3
12857,"SCANDINAVIAN DEFENSE",TRUE,38,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bd2","d5_Qxd5_Qa5_c6_Qc7",1.03498349834983,"DEFENSE",-0.0398310274840962,"Equal",12857,0.75,3
12858,"SCANDINAVIAN DEFENSE",TRUE,38,"MATE","BLACK","STANDARD","e4","d5","e4_Qf3_exd5_Bc4_d3","d5_e5_Bd6_a5_a4",1.08820798514392,"DEFENSE",-0.0398310274840962,"Equal",12858,0.75,3
12859,"SCANDINAVIAN DEFENSE",TRUE,64,"MATE","BLACK","STANDARD","e4","d5","e4_exd5_c4_dxe6_b3","d5_Nf6_e6_Bxe6_Qe7",0.955784061696658,"DEFENSE",-0.0398310274840962,"Equal",12859,0.75,3
12860,"SCANDINAVIAN DEFENSE",TRUE,102,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nf3_Nc3_Be2","d5_Qxd5_Bg4_Qe6+_Nc6",1.01252763448784,"DEFENSE",-0.0398310274840962,"Equal",12860,0.75,3
12863,"SCANDINAVIAN DEFENSE",TRUE,119,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Bc4_dxc6","d5_Nf6_a6_c6_Nxc6",1.08865514650639,"DEFENSE",-0.0398310274840962,"Equal",12863,0.75,3
12865,"SCANDINAVIAN DEFENSE",TRUE,30,"RESIGN","WHITE","BLITZ","e4","d5","e4_Nh3_Ng5_Bc4_fxe3","d5_dxe4_Nf6_e3_e6",1.00093545369504,"DEFENSE",-0.0398310274840962,"Equal",12865,0.75,3
12867,"SCANDINAVIAN DEFENSE",TRUE,46,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_a3","d5_Qxd5_Qd8_e6_b6",0.936423054070113,"DEFENSE",-0.0398310274840962,"Equal",12867,0.75,3
12870,"SCANDINAVIAN DEFENSE",FALSE,9,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_Nc6_",0.992042440318302,"DEFENSE",-0.0398310274840962,"Equal",12870,0.75,3
12873,"SCANDINAVIAN DEFENSE",TRUE,30,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_c4_dxe6_d4","d5_Nf6_e6_Bxe6_Bb4+",0.942071674030437,"DEFENSE",-0.0398310274840962,"Equal",12873,0.75,3
12874,"SCANDINAVIAN DEFENSE",TRUE,87,"OUTOFTIME","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_h3","d5_Qxd5_Qd8_Nf6_Bf5",0.928930817610063,"DEFENSE",-0.0398310274840962,"Equal",12874,0.75,3
12876,"SCANDINAVIAN DEFENSE",TRUE,55,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bc4","d5_Qxd5_Qd8_Nf6_Bf5",1.0316301703163,"DEFENSE",-0.0398310274840962,"Equal",12876,0.75,3
12878,"SCANDINAVIAN DEFENSE",TRUE,52,"RESIGN","BLACK","BLITZ","e4","d5","e4_Nc3_Nd5_Nf4_Nfe2","d5_d4_e6_e5_d3",0.929892141756549,"DEFENSE",-0.0398310274840962,"Equal",12878,0.75,3
12880,"SCANDINAVIAN DEFENSE",TRUE,29,"OUTOFTIME","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_Nc6_Qe6",1.06616541353383,"DEFENSE",-0.0398310274840962,"Equal",12880,0.75,3
12882,"SCANDINAVIAN DEFENSE",TRUE,42,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bc4","d5_Qxd5_Qd8_Nf6_e6",1.01813471502591,"DEFENSE",-0.0398310274840962,"Equal",12882,0.75,3
12883,"SCANDINAVIAN DEFENSE",TRUE,80,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe6+_b6_c5",0.959227467811159,"DEFENSE",-0.0398310274840962,"Equal",12883,0.75,3
12885,"SCANDINAVIAN DEFENSE",TRUE,52,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_b3_Bb5+_c4","d5_Qxd5_Qd8_Bd7_e5",0.934602649006622,"DEFENSE",-0.0398310274840962,"Equal",12885,0.75,3
12886,"SCANDINAVIAN DEFENSE",TRUE,7,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nxd5_","d5_Qxd5_Nc6__",1.08162066940693,"DEFENSE",-0.0398310274840962,"Equal",12886,0.75,3
12887,"SCANDINAVIAN DEFENSE",TRUE,71,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_c4_Nc3_Qe2+","d5_Nf6_e6_exd5_Be7",1.02825159914712,"DEFENSE",-0.0398310274840962,"Equal",12887,0.75,3
12888,"SCANDINAVIAN DEFENSE",TRUE,87,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nf3_d4_Be2","d5_Nf6_Qxd5_Bg4_Nc6",0.958083832335329,"DEFENSE",-0.0398310274840962,"Equal",12888,0.75,3
12891,"SCANDINAVIAN DEFENSE",TRUE,50,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Be2_d4","d5_Qxd5_Qe6+_Nc6_Qg6",1.00627943485086,"DEFENSE",-0.0398310274840962,"Equal",12891,0.75,3
12893,"SCANDINAVIAN DEFENSE",TRUE,63,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_d4_c4_Nc3","d5_Nf6_Nxd5_Nb6_e6",0.979551122194514,"DEFENSE",-0.0398310274840962,"Equal",12893,0.75,3
12895,"SCANDINAVIAN DEFENSE",TRUE,62,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_g3_Bg2","d5_Qxd5_Qd6_Nf6_c6",0.941517857142857,"DEFENSE",-0.0398310274840962,"Equal",12895,0.75,3
12896,"SCANDINAVIAN DEFENSE",TRUE,30,"MATE","BLACK","BLITZ","e4","d5","e4_e5_Nf3_c3_cxd4","d5_Nc6_d4_Bg4_Nxd4",0.935213414634146,"DEFENSE",-0.0398310274840962,"Equal",12896,0.75,3
12897,"SCANDINAVIAN DEFENSE",TRUE,25,"MATE","WHITE","STANDARD","e4","d5","e4_exd5_d4_Nf3_c4","d5_Qd6_Qxd5_Bf5_Qe4+",0.984251968503937,"DEFENSE",-0.0398310274840962,"Equal",12897,0.75,3
12898,"SCANDINAVIAN DEFENSE",TRUE,79,"RESIGN","WHITE","BLITZ","e4","d5","e4_e5_d4_Bd3_Bxf5","d5_Bf5_e6_g6_exf5",1.01194426011944,"DEFENSE",-0.0398310274840962,"Equal",12898,0.75,3
12902,"SCANDINAVIAN DEFENSE",TRUE,47,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_d4_Nf3_c4","d5_Nf6_Nxd5_Bg4_Nb6",0.968366688185926,"DEFENSE",-0.0398310274840962,"Equal",12902,0.75,3
12904,"SCANDINAVIAN DEFENSE",FALSE,34,"RESIGN","BLACK","STANDARD","e4","d5","e4_f3_fxe4_Nf3_d3","d5_dxe4_e5_Nc6_Bg4",1.06272530641673,"DEFENSE",-0.0398310274840962,"Equal",12904,0.75,3
12906,"SCANDINAVIAN DEFENSE",TRUE,4,"RESIGN","BLACK","BLITZ","e4","d5","e4_Bc4___","d5_dxc4___",0.971063829787234,"DEFENSE",-0.0398310274840962,"Equal",12906,0.75,3
12910,"SCANDINAVIAN DEFENSE",TRUE,159,"MATE","WHITE","STANDARD","e4","d5","e4_Nc3_Nxe4_f3_Bb5+","d5_dxe4_Qd4_Qd8_c6",1.08056478405316,"DEFENSE",-0.0398310274840962,"Equal",12910,0.75,3
12915,"SCANDINAVIAN DEFENSE",TRUE,38,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bb5+","d5_Qxd5_Qd8_e6_Bd7",0.992005329780147,"DEFENSE",-0.0398310274840962,"Equal",12915,0.75,3
12917,"SCANDINAVIAN DEFENSE",TRUE,73,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_f3","d5_Qxd5_Qe5+_Bg4_Bf5",0.916289592760181,"DEFENSE",-0.0398310274840962,"Equal",12917,0.75,3
12922,"SCANDINAVIAN DEFENSE",TRUE,81,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_Nf6_Qc5",1.07993730407524,"DEFENSE",-0.0398310274840962,"Equal",12922,0.75,3
12927,"SCANDINAVIAN DEFENSE",FALSE,36,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Bc4_Bxd5_Nf3","d5_Nf6_Nxd5_Qxd5_Bg4",0.91137213027229,"DEFENSE",-0.0398310274840962,"Equal",12927,0.75,3
12931,"SCANDINAVIAN DEFENSE",TRUE,21,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_d4","d5_Qxd5_Qd8_e6_Bb4",0.963776722090261,"DEFENSE",-0.0398310274840962,"Equal",12931,0.75,3
12933,"SCANDINAVIAN DEFENSE",TRUE,67,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bd3","d5_Qxd5_Qd6_e6_Nf6",0.964187327823691,"DEFENSE",-0.0398310274840962,"Equal",12933,0.75,3
12937,"SCANDINAVIAN DEFENSE",TRUE,61,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nxd5_Nf3","d5_Nf6_Nxd5_Qxd5_e5",0.946980854197349,"DEFENSE",-0.0398310274840962,"Equal",12937,0.75,3
12939,"SCANDINAVIAN DEFENSE",TRUE,66,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bc4","d5_Qxd5_Qd8_a6_b5",1.02267303102625,"DEFENSE",-0.0398310274840962,"Equal",12939,0.75,3
12941,"SCANDINAVIAN DEFENSE",TRUE,63,"MATE","WHITE","BLITZ","e4","d5","e4_d3_f4_Bd2_Nh3","d5_e6_Bb4+_a5_d4",0.944677284157586,"DEFENSE",-0.0398310274840962,"Equal",12941,0.75,3
12943,"SCANDINAVIAN DEFENSE",TRUE,61,"RESIGN","BLACK","BLITZ","e4","d5","e4_d3_exd5_Nc3_Qh5","d5_e5_Qxd5_Qa5_Nc6",1.09896324222432,"DEFENSE",-0.0398310274840962,"Equal",12943,0.75,3
12944,"SCANDINAVIAN DEFENSE",TRUE,33,"RESIGN","WHITE","BLITZ","e4","d5","e4_Nc3_Nxe4_d3_f3","d5_dxe4_Nf6_Bg4_Bh5",1.01121495327103,"DEFENSE",-0.0398310274840962,"Equal",12944,0.75,3
12947,"SCANDINAVIAN DEFENSE",TRUE,73,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Bc4_Nf3","d5_Qxd5_Qd8_e6_a6",0.942148760330578,"DEFENSE",-0.0398310274840962,"Equal",12947,0.75,3
12950,"SCANDINAVIAN DEFENSE",TRUE,41,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bd2","d5_Qxd5_Qa5_a6_Qb6",1.00365853658537,"DEFENSE",-0.0398310274840962,"Equal",12950,0.75,3
12952,"SCANDINAVIAN DEFENSE",TRUE,6,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_Nc3_Nxe4__","d5_dxe4_Nf6__",0.935530085959885,"DEFENSE",-0.0398310274840962,"Equal",12952,0.75,3
12954,"SCANDINAVIAN DEFENSE",TRUE,61,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_d4_Bc4_Qf3","d5_Nf6_Nxd5_Nc6_Ncb4",1.04254007398274,"DEFENSE",-0.0398310274840962,"Equal",12954,0.75,3
12955,"SCANDINAVIAN DEFENSE",TRUE,70,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_d4_dxe5","d5_Qxd5_Qd8_e5_Qxd1+",0.925835370823146,"DEFENSE",-0.0398310274840962,"Equal",12955,0.75,3
12956,"SCANDINAVIAN DEFENSE",TRUE,22,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_Nf6_Bg4",0.980070339976553,"DEFENSE",-0.0398310274840962,"Equal",12956,0.75,3
12957,"SCANDINAVIAN DEFENSE",TRUE,41,"MATE","WHITE","STANDARD","e4","d5","e4_d3_f3_Bxd3_g3","d5_dxe4_exd3_e5_Nc6",1.0290088638195,"DEFENSE",-0.0398310274840962,"Equal",12957,0.75,3
12959,"SCANDINAVIAN DEFENSE",TRUE,40,"RESIGN","BLACK","BLITZ","e4","d5","e4_d3_dxe4_Kxd1_Be2","d5_dxe4_Qxd1+_h6_e5",1,"DEFENSE",-0.0398310274840962,"Equal",12959,0.75,3
12965,"SCANDINAVIAN DEFENSE",TRUE,34,"RESIGN","BLACK","BLITZ","e4","d5","e4_f3_fxe4_Nf3_Bc4","d5_dxe4_e5_Nc6_Bg4",0.963146704464918,"DEFENSE",-0.0398310274840962,"Equal",12965,0.75,3
12966,"SCANDINAVIAN DEFENSE",TRUE,113,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nxd5_Nf3","d5_Nf6_Nxd5_Qxd5_Nc6",1.0706940874036,"DEFENSE",-0.0398310274840962,"Equal",12966,0.75,3
12970,"SCANDINAVIAN DEFENSE",TRUE,51,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_d4_Be3_Ne2","d5_Qxd5_Qe4+_Bg4_Bxe2",1.04262036306235,"DEFENSE",-0.0398310274840962,"Equal",12970,0.75,3
12973,"SCANDINAVIAN DEFENSE",TRUE,75,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nf3_d4_Be2","d5_Nf6_Nxd5_Bg4_Nc6",1.02596789423985,"DEFENSE",-0.0398310274840962,"Equal",12973,0.75,3
12976,"SCANDINAVIAN DEFENSE",FALSE,35,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_c4_Nc3_Qa4+","d5_Qxd5_Qa5_g6_Qxa4",1.04058549567532,"DEFENSE",-0.0398310274840962,"Equal",12976,0.75,3
12980,"SCANDINAVIAN DEFENSE",TRUE,104,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_e6_h6",1.03587736464449,"DEFENSE",-0.0398310274840962,"Equal",12980,0.75,3
12981,"SCANDINAVIAN DEFENSE",TRUE,36,"MATE","BLACK","BLITZ","e4","d5","e4_e5_d4_Nf3_c3","d5_Be6_Nd7_f6_Nh6",0.974666666666667,"DEFENSE",-0.0398310274840962,"Equal",12981,0.75,3
12983,"SCANDINAVIAN DEFENSE",TRUE,70,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qa5_c6_Bg4",1.01822784810127,"DEFENSE",-0.0398310274840962,"Equal",12983,0.75,3
12988,"SCANDINAVIAN DEFENSE",FALSE,83,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nf3_Be2_d4","d5_Nf6_Bg4_Nxd5_Nc6",0.99651365485183,"DEFENSE",-0.0398310274840962,"Equal",12988,0.75,3
12989,"SCANDINAVIAN DEFENSE",TRUE,79,"RESIGN","WHITE","STANDARD","e4","d5","e4_d3_dxe4_Kxd1_f3","d5_dxe4_Qxd1+_Bg4+_Bd7",0.903003754693367,"DEFENSE",-0.0398310274840962,"Equal",12989,0.75,3
12990,"SCANDINAVIAN DEFENSE",TRUE,17,"RESIGN","WHITE","STANDARD","e4","d5","e4_e5_d4_Qxd4_Qf4","d5_c5_cxd4_Nc6_Nh6",1.02882352941176,"DEFENSE",-0.0398310274840962,"Equal",12990,0.75,3
12991,"SCANDINAVIAN DEFENSE",TRUE,20,"RESIGN","BLACK","BLITZ","e4","d5","e4_Qf3_c4_cxd5_exd5","d5_Be6_c6_cxd5_Bxd5",0.975298126064736,"DEFENSE",-0.0398310274840962,"Equal",12991,0.75,3
12994,"SCANDINAVIAN DEFENSE",TRUE,50,"MATE","BLACK","BLITZ","e4","d5","e4_Nc3_Bb5+_Bxc6+_Nb5","d5_d4_c6_Nxc6_e5",0.905921052631579,"DEFENSE",-0.0398310274840962,"Equal",12994,0.75,3
12996,"SCANDINAVIAN DEFENSE",TRUE,7,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nxd5_","d5_Qxd5_Nc6__",0.992690726359068,"DEFENSE",-0.0398310274840962,"Equal",12996,0.75,3
12998,"SCANDINAVIAN DEFENSE",TRUE,99,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_c4_Qe2_Qxe6","d5_Qxd5_Qe6+_f5_Bxe6",0.929984779299848,"DEFENSE",-0.0398310274840962,"Equal",12998,0.75,3
12999,"SCANDINAVIAN DEFENSE",TRUE,55,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nxd5_d4","d5_Nf6_Nxd5_Qxd5_Nc6",1.01077586206897,"DEFENSE",-0.0398310274840962,"Equal",12999,0.75,3
13003,"SCANDINAVIAN DEFENSE",TRUE,53,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bg5","d5_Qxd5_Qd8_Nf6_e6",1.06226175349428,"DEFENSE",-0.0398310274840962,"Equal",13003,0.75,3
13005,"SCANDINAVIAN DEFENSE",TRUE,22,"RESIGN","BLACK","BLITZ","e4","d5","e4_f3_d3_g4_Nh3","d5_e5_Nc6_Nd4_Qh4+",1.04340836012862,"DEFENSE",-0.0398310274840962,"Equal",13005,0.75,3
13010,"SCANDINAVIAN DEFENSE",TRUE,34,"MATE","BLACK","BLITZ","e4","d5","e4_e5_Qh5+_Qh4_c4","d5_f6_g6_fxe5_dxc4",1.09027169149869,"DEFENSE",-0.0398310274840962,"Equal",13010,0.75,3
13012,"SCANDINAVIAN DEFENSE",TRUE,60,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_c4_dxe6_d4","d5_Nf6_e6_Bxe6_Bb4+",1.0245983935743,"DEFENSE",-0.0398310274840962,"Equal",13012,0.75,3
13018,"SCANDINAVIAN DEFENSE",TRUE,84,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Be2_d4","d5_Qxd5_Qe5+_e6_Qd6",0.919337016574586,"DEFENSE",-0.0398310274840962,"Equal",13018,0.75,3
13021,"SCANDINAVIAN DEFENSE",TRUE,12,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Qf3_Be2_Nh3","d5_Qxd5_Qe5+_Nc6_Nd4",0.946120689655172,"DEFENSE",-0.0398310274840962,"Equal",13021,0.75,3
13024,"SCANDINAVIAN DEFENSE",TRUE,89,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nf3_Be2_Nc3","d5_Nf6_Bg4_Qxd5_Qd8",1.00190718372537,"DEFENSE",-0.0398310274840962,"Equal",13024,0.75,3
13030,"SCANDINAVIAN DEFENSE",FALSE,91,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_e5_Bb4",1.05933333333333,"DEFENSE",-0.0398310274840962,"Equal",13030,0.75,3
13031,"SCANDINAVIAN DEFENSE",TRUE,47,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bc4","d5_Qxd5_Qa5_Nc6_Bf5",1.0266742338252,"DEFENSE",-0.0398310274840962,"Equal",13031,0.75,3
13034,"SCANDINAVIAN DEFENSE",TRUE,104,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_c4_dxe6_b3","d5_Nf6_e6_Bxe6_Qe7",0.961622807017544,"DEFENSE",-0.0398310274840962,"Equal",13034,0.75,3
13036,"SCANDINAVIAN DEFENSE",TRUE,51,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_Qd6_e5",0.973143759873618,"DEFENSE",-0.0398310274840962,"Equal",13036,0.75,3
13038,"SCANDINAVIAN DEFENSE",TRUE,78,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_h3","d5_Qxd5_Qd6_Nf6_Bf5",0.963030303030303,"DEFENSE",-0.0398310274840962,"Equal",13038,0.75,3
13040,"SCANDINAVIAN DEFENSE",TRUE,118,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nf3_d4_c4","d5_Qxd5_Nf6_c6_Qa5+",0.982799808886765,"DEFENSE",-0.0398310274840962,"Equal",13040,0.75,3
13041,"SCANDINAVIAN DEFENSE",TRUE,70,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Bc4_dxc6","d5_Nf6_Bf5_c6_Nxc6",1.09720457433291,"DEFENSE",-0.0398310274840962,"Equal",13041,0.75,3
13042,"SCANDINAVIAN DEFENSE",TRUE,31,"MATE","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_Bb5","d5_Qxd5_Qc6_Nf6_Qxb5",0.953978159126365,"DEFENSE",-0.0398310274840962,"Equal",13042,0.75,3
13043,"SCANDINAVIAN DEFENSE",TRUE,107,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe6+_b6_f6",1.02698650674663,"DEFENSE",-0.0398310274840962,"Equal",13043,0.75,3
13048,"SCANDINAVIAN DEFENSE",TRUE,56,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Bc4_Bxd5_Nf3","d5_Nf6_Nxd5_Qxd5_Bg4",0.998652291105121,"DEFENSE",-0.0398310274840962,"Equal",13048,0.75,3
13050,"SCANDINAVIAN DEFENSE",TRUE,7,"OUTOFTIME","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_","d5_Qxd5_Qa5__",1.09832483612527,"DEFENSE",-0.0398310274840962,"Equal",13050,0.75,3
13052,"SCANDINAVIAN DEFENSE",TRUE,51,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_Nf6_e6",1.002886002886,"DEFENSE",-0.0398310274840962,"Equal",13052,0.75,3
13053,"SCANDINAVIAN DEFENSE",FALSE,73,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe6+_c6_g6",1.08147174770039,"DEFENSE",-0.0398310274840962,"Equal",13053,0.75,3
13054,"SCANDINAVIAN DEFENSE",TRUE,73,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_Be2","d5_Qxd5_Qd8_Bg4_Nf6",0.929138022210471,"DEFENSE",-0.0398310274840962,"Equal",13054,0.75,3
13057,"SCANDINAVIAN DEFENSE",TRUE,93,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_d4","d5_Qxd5_Qd8_Bg4_e6",1.03246407663651,"DEFENSE",-0.0398310274840962,"Equal",13057,0.75,3
13059,"SCANDINAVIAN DEFENSE",TRUE,31,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_g4_dxe6","d5_Bf5_e6_Bg6_fxe6",0.992501704158146,"DEFENSE",-0.0398310274840962,"Equal",13059,0.75,3
13060,"SCANDINAVIAN DEFENSE",TRUE,87,"OUTOFTIME","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_Nb5","d5_Qxd5_Qa5_Nf6_c6",0.915769474350855,"DEFENSE",-0.0398310274840962,"Equal",13060,0.75,3
13066,"SCANDINAVIAN DEFENSE",TRUE,28,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_dxc6_Nc3_Nf3","d5_c6_Nxc6_Bf5_e6",0.96117900790798,"DEFENSE",-0.0398310274840962,"Equal",13066,0.75,3
13068,"SCANDINAVIAN DEFENSE",TRUE,47,"MATE","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_d4_Bd2","d5_Qxd5_Qa5_c6_Qc7",0.939986953685584,"DEFENSE",-0.0398310274840962,"Equal",13068,0.75,3
13070,"SCANDINAVIAN DEFENSE",TRUE,48,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_dxe6_d4_Nc3","d5_e6_Bxe6_Nf6_Bb4",1.00498575498576,"DEFENSE",-0.0398310274840962,"Equal",13070,0.75,3
13074,"SCANDINAVIAN DEFENSE",TRUE,96,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qa5_c6_Bg4",1.01583113456464,"DEFENSE",-0.0398310274840962,"Equal",13074,0.75,3
13076,"SCANDINAVIAN DEFENSE",TRUE,52,"RESIGN","WHITE","STANDARD","e4","d5","e4_Nc3_Nxe4_d4_Ne2","d5_dxe4_Nh6_Nc6_Bf5",0.969151670951157,"DEFENSE",-0.0398310274840962,"Equal",13076,0.75,3
13079,"SCANDINAVIAN DEFENSE",FALSE,38,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bc4","d5_Qxd5_Qd8_e6_Nf6",0.990595611285266,"DEFENSE",-0.0398310274840962,"Equal",13079,0.75,3
13081,"SCANDINAVIAN DEFENSE",TRUE,23,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_d4","d5_Qxd5_Qe5+_Bg4_Bxe2",1.05237840726884,"DEFENSE",-0.0398310274840962,"Equal",13081,0.75,3
13082,"SCANDINAVIAN DEFENSE",TRUE,44,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nge2_f3","d5_Qxd5_Qe5+_Bg4_Bf5",0.909385113268608,"DEFENSE",-0.0398310274840962,"Equal",13082,0.75,3
13083,"SCANDINAVIAN DEFENSE",TRUE,52,"MATE","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_Nge2_d4","d5_Qxd5_Qe5+_Nf6_Qf5",0.963831212324179,"DEFENSE",-0.0398310274840962,"Equal",13083,0.75,3
13089,"SCANDINAVIAN DEFENSE",TRUE,97,"RESIGN","WHITE","STANDARD","e4","d5","e4_e5_Bc4_d3_Nf3","d5_d4_e6_c5_a6",1.05566600397614,"DEFENSE",-0.0398310274840962,"Equal",13089,0.75,3
13090,"SCANDINAVIAN DEFENSE",FALSE,34,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_Bc4_Nf3","d5_Nf6_Nxd5_e6_Nxc3",0.941272430668842,"DEFENSE",-0.0398310274840962,"Equal",13090,0.75,3
13094,"SCANDINAVIAN DEFENSE",FALSE,33,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_dxe6_Nf3","d5_Nf6_e6_Bxe6_Bd5",1.05972558514931,"DEFENSE",-0.0398310274840962,"Equal",13094,0.75,3
13098,"SCANDINAVIAN DEFENSE",TRUE,46,"RESIGN","BLACK","STANDARD","e4","d5","e4_e5_Bb5+_Nc3_Nf3","d5_c5_Bd7_e6_a6",0.957964601769911,"DEFENSE",-0.0398310274840962,"Equal",13098,0.75,3
13100,"SCANDINAVIAN DEFENSE",TRUE,53,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Be2_d4","d5_Qxd5_Qe6+_b6_Bb7",1.06098360655738,"DEFENSE",-0.0398310274840962,"Equal",13100,0.75,3
13101,"SCANDINAVIAN DEFENSE",TRUE,134,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qa5_Nf6_Bg4",0.973058637083994,"DEFENSE",-0.0398310274840962,"Equal",13101,0.75,3
