X,P21,rated,turns,victory_status,winner,pace_type,W1,B1,W_First5,B_First5,Rating_WB,opening_strategy,op_name,rating_bins,ID_unit,Prob,Stratum
14086,KING'S INDIAN DEFENSE,TRUE,41,RESIGN,BLACK,BLITZ,d4,Nf6,d4_c4_Nc3_Nf3_e4,Nf6_g6_Bg7_d6_O-O,0.922431866,DEFENSE,KING'S INDIAN DEFENSE,Equal,13455,0.75,1
14089,BENONI DEFENSE,TRUE,39,RESIGN,WHITE,BLITZ,d4,c5,d4_dxc5_Be3_Qd2_Nc3,c5_e6_Qa5+_Qb5_Qxb2,1.070991432,DEFENSE,BENONI DEFENSE,Equal,13457,0.75,1
14090,RUY LOPEZ,TRUE,92,RESIGN,BLACK,BLITZ,e4,e5,e4_Nf3_Bb5_Ba4_Bb3,e5_Nc6_a6_b5_Bc5,1.083092902,DEFENSE,RUY LOPEZ,Equal,13458,0.75,1
14091,FRENCH DEFENSE,TRUE,109,RESIGN,WHITE,BLITZ,e4,e6,e4_Nf3_d4_Nc3_Bg5,e6_d6_Nf6_Nc6_Be7,0.924071082,DEFENSE,FRENCH DEFENSE,Equal,13459,0.75,1
14095,FRENCH DEFENSE,TRUE,95,RESIGN,WHITE,STANDARD,e4,e6,e4_Nf3_exd5_d4_Nc3,e6_d5_exd5_Bd6_Ne7,0.884795018,DEFENSE,FRENCH DEFENSE,Equal,13463,0.75,1
14096,HUNGARIAN OPENING,TRUE,136,MATE,BLACK,BLITZ,g3,e5,g3_Bg2_d3_Nf3_O-O,e5_Nf6_Bc5_d6_O-O,1.220439691,NO_DEFENSE,HUNGARIAN OPENING,Equal,13464,0.75,1
14097,DUTCH DEFENSE,TRUE,46,RESIGN,BLACK,BLITZ,d4,f5,d4_c4_Nc3_Bg5_Nf3,f5_Nf6_e6_Be7_O-O,0.833827893,DEFENSE,DUTCH DEFENSE,Equal,13465,0.75,1
14098,QUEEN'S PAWN GAME,TRUE,21,RESIGN,BLACK,BLITZ,Nf3,d5,Nf3_d4_Nbd2_Nh4_e3,d5_Nf6_Bf5_Bg6_e6,0.717507418,NO_DEFENSE,QUEEN'S PAWN GAME,Equal,13466,0.75,1
14100,QUEEN'S PAWN GAME,TRUE,58,MATE,BLACK,BLITZ,d4,d5,d4_e3_Bd3_c3_f4,d5_Nf6_c5_Nc6_Bg4,0.753112924,NO_DEFENSE,QUEEN'S PAWN GAME,Equal,13468,0.75,1
14102,SICILIAN DEFENSE,TRUE,59,RESIGN,WHITE,BLITZ,e4,c5,e4_Nf3_d4_Nxd4_Nc3,c5_d6_cxd4_Nf6_e6,1.088180113,DEFENSE,SICILIAN DEFENSE,Equal,13470,0.75,1
14103,ENGLISH OPENING,TRUE,76,RESIGN,BLACK,BLITZ,c4,e6,c4_g3_Bg2_Nf3_O-O,e6_d5_Nf6_Be7_O-O,0.987841945,DEFENSE,ENGLISH OPENING,Equal,13471,0.75,1
14104,SICILIAN DEFENSE,TRUE,62,OUTOFTIME,BLACK,BLITZ,e4,c5,e4_Nf3_d4_Nxd4_Nc3,c5_d6_cxd4_Nf6_a6,1.032438479,DEFENSE,SICILIAN DEFENSE,Equal,13472,0.75,1
14105,RAT DEFENSE,TRUE,97,RESIGN,WHITE,BLITZ,d4,d6,d4_e4_c4_Nc3_Nf3,d6_e6_b6_Nd7_h6,1.061419201,DEFENSE,RAT DEFENSE,Equal,13473,0.75,1
14106,SICILIAN DEFENSE,TRUE,62,RESIGN,WHITE,BLITZ,d4,d6,d4_e4_Nf3_Nxd4_Bb5,d6_c5_cxd4_Nc6_Bd7,1.216438356,DEFENSE,SICILIAN DEFENSE,Equal,13474,0.75,1
14107,ENGLUND GAMBIT COMPLEX,TRUE,36,RESIGN,BLACK,BLITZ,d4,e5,d4_dxe5_Nf3_Bg5_Bd2,e5_Qe7_Nc6_Qb4+_Qxb2,1.1175,NO_DEFENSE,OTHER,Equal,13475,0.75,1
14109,SICILIAN DEFENSE,TRUE,71,MATE,WHITE,BLITZ,e4,c5,e4_Nf3_Bc4_Nc3_e5,c5_d6_Nf6_g6_dxe5,1.047433036,DEFENSE,SICILIAN DEFENSE,Equal,13477,0.75,1
14111,PIRC DEFENSE,TRUE,45,MATE,WHITE,BLITZ,d4,d6,d4_e4_Nc3_Bg5_Nf3,d6_Nf6_e6_Be7_h6,1.18038183,DEFENSE,PIRC DEFENSE,Equal,13478,0.75,1
14113,SICILIAN DEFENSE,TRUE,54,MATE,BLACK,BLITZ,e4,c5,e4_Nf3_Bb5+_Bxd7+_O-O,c5_d6_Bd7_Nxd7_Ngf6,0.927170868,DEFENSE,SICILIAN DEFENSE,Equal,13480,0.75,1
14114,SICILIAN DEFENSE,TRUE,92,OUTOFTIME,BLACK,BLITZ,e4,c5,e4_Nf3_d3_Bg5_Be2,c5_d6_Nf6_e6_g6,0.943162634,DEFENSE,SICILIAN DEFENSE,Equal,13481,0.75,1
14118,QUEEN'S GAMBIT ACCEPTED,TRUE,106,RESIGN,BLACK,BLITZ,d4,d5,d4_c4_e3_Bxc4_Nc3,d5_dxc4_Nf6_a6_b5,1.29352518,NO_DEFENSE,QUEEN'S GAMBIT ACCEPTED,Equal,13484,0.75,1
14120,SICILIAN DEFENSE,TRUE,41,RESIGN,WHITE,BLITZ,e4,c5,e4_Nf3_d4_Qxd4_Bg5,c5_d6_cxd4_Nf6_e5,0.9810901,DEFENSE,SICILIAN DEFENSE,Equal,13486,0.75,1
14122,ITALIAN GAME,FALSE,44,MATE,BLACK,BLITZ,e4,e5,e4_Nf3_Bc4_d3_c3,e5_Nc6_Nf6_h6_d5,1.020435069,DEFENSE,ITALIAN GAME,Equal,13488,0.75,1
14127,CARO-KANN DEFENSE,TRUE,58,RESIGN,BLACK,BLITZ,e4,c6,e4_Nf3_exd5_d4_Bd3,c6_d5_cxd5_Nc6_Nf6,1.007843137,DEFENSE,CARO-KANN DEFENSE,Equal,13491,0.75,1
14128,MODERN DEFENSE,TRUE,20,OUTOFTIME,BLACK,BLITZ,e4,d6,e4_d4_Nf3_Nc3_Bd3,d6_g6_Bg7_b6_Bb7,0.977664327,DEFENSE,MODERN DEFENSE,Equal,13492,0.75,1
14129,CARO-KANN DEFENSE,TRUE,62,RESIGN,WHITE,BLITZ,e4,c6,e4_Nf3_e5_d4_Nc3,c6_d5_Bf5_e6_c5,0.992875648,DEFENSE,CARO-KANN DEFENSE,Equal,13493,0.75,1
14132,PHILIDOR DEFENSE,TRUE,17,RESIGN,WHITE,BLITZ,e4,e5,e4_Nf3_d4_Be2_dxe5,e5_d6_Bg4_Nf6_dxe5,1.001303781,DEFENSE,PHILIDOR DEFENSE,Equal,13495,0.75,1
14133,PHILIDOR DEFENSE,TRUE,37,RESIGN,WHITE,BLITZ,e4,e5,e4_Nf3_d4_Nc3_Be3,e5_d6_f6_Nc6_Bg4,0.9921875,DEFENSE,PHILIDOR DEFENSE,Equal,13496,0.75,1
14134,KING'S PAWN GAME,TRUE,81,RESIGN,WHITE,BLITZ,e4,e5,e4_Nf3_Bc4_d3_O-O,e5_Qf6_h6_Bc5_g5,1.00198544,DEFENSE,KING'S PAWN GAME,Equal,13497,0.75,1
14136,ITALIAN GAME,TRUE,19,RESIGN,WHITE,BLITZ,e4,e5,e4_Nf3_Bc4_d3_c3,e5_Nc6_Nf6_Bc5_O-O,1.080551524,NO_DEFENSE,ITALIAN GAME,Equal,13499,0.75,1
14137,ITALIAN GAME,FALSE,46,RESIGN,WHITE,STANDARD,e4,e5,e4_Nf3_Bc4_d3_c3,e5_Nc6_Nf6_Bc5_d5,0.985440106,NO_DEFENSE,ITALIAN GAME,Equal,13500,0.75,1
14138,CARO-KANN DEFENSE,FALSE,7,RESIGN,BLACK,BLITZ,e4,c6,e4_d4_e5_Qg4_,c6_d5_Bf5__,1.066487576,DEFENSE,CARO-KANN DEFENSE,Equal,13501,0.75,1
14139,CARO-KANN DEFENSE,FALSE,74,MATE,BLACK,BLITZ,e4,c6,e4_Bc4_Be2_Bf1_f3,c6_d5_dxe4_Bf5_h6,1.007387508,DEFENSE,CARO-KANN DEFENSE,Equal,13502,0.75,1
14140,FRENCH DEFENSE,FALSE,28,RESIGN,BLACK,BLITZ,e4,e6,e4_d4_exd5_Bd3_Nf3,e6_d5_exd5_Nf6_Bd6,0.950223357,DEFENSE,FRENCH DEFENSE,Equal,13503,0.75,1
14142,CARO-KANN DEFENSE,FALSE,21,RESIGN,WHITE,BLITZ,e4,c6,e4_Nf3_exd5_Be2_O-O,c6_d5_cxd5_Nf6_Bf5,1.007387508,DEFENSE,CARO-KANN DEFENSE,Equal,13505,0.75,1
14143,QUEEN'S PAWN GAME,FALSE,17,RESIGN,BLACK,BLITZ,d4,d5,d4_Nc3_Nf3_e4_Nd2,d5_e6_Nf6_dxe4_Nc6,1.007387508,NO_DEFENSE,QUEEN'S PAWN GAME,Equal,13506,0.75,1
14145,ITALIAN GAME,TRUE,72,RESIGN,BLACK,BLITZ,e4,e5,e4_Nf3_Bc4_d3_c3,e5_Nc6_Nf6_Bc5_O-O,0.997333333,NO_DEFENSE,ITALIAN GAME,Equal,13508,0.75,1
14147,CARO-KANN DEFENSE,FALSE,76,MATE,BLACK,STANDARD,e4,c6,e4_c3_Bd3_Bc2_d4,c6_d5_dxe4_Nf6_Bf5,1.00802139,DEFENSE,CARO-KANN DEFENSE,Equal,13510,0.75,1
14149,CLEMENZ OPENING,FALSE,32,MATE,BLACK,BLITZ,h3,e5,h3_f3_a3_h4_Rh3,e5_d5_Nf6_h6_Bxh3,1.002673797,NO_DEFENSE,OTHER,Equal,13512,0.75,1
14154,HORWITZ DEFENSE,FALSE,39,MATE,WHITE,STANDARD,d4,e6,d4_Nc3_a3_bxc3_c4,e6_Bb4_Bxc3+_Nf6_b6,0.974666667,DEFENSE,HORWITZ DEFENSE,Equal,13517,0.75,1
14155,QUEEN'S INDIAN DEFENSE,TRUE,47,RESIGN,WHITE,BLITZ,d4,Nf6,d4_c4_Nc3_Nf3_Bg5,Nf6_e6_b6_Bb7_h6,0.987885463,DEFENSE,OTHER,Equal,13518,0.75,1
14156,FRENCH DEFENSE,TRUE,91,RESIGN,WHITE,BLITZ,d4,e6,d4_e4_e5_Nf3_Bg5,e6_d5_Nc6_a6_Be7,1.037909248,DEFENSE,FRENCH DEFENSE,Equal,13519,0.75,1
14157,QUEEN'S GAMBIT ACCEPTED,TRUE,14,RESIGN,WHITE,BLITZ,d4,d5,d4_c4_e3_a4_axb5,d5_dxc4_b5_c6_cxb5,0.99501385,NO_DEFENSE,QUEEN'S GAMBIT ACCEPTED,Equal,13520,0.75,1
14158,SICILIAN DEFENSE,TRUE,69,RESIGN,BLACK,BLITZ,e4,c5,e4_Bc4_Nc3_Nf3_O-O,c5_e6_Nc6_g6_Bg7,1.018497758,DEFENSE,SICILIAN DEFENSE,Equal,13521,0.75,1
14159,HUNGARIAN OPENING,TRUE,62,RESIGN,BLACK,BLITZ,g3,d5,g3_Bg2_d3_Nd2_e3,d5_Nf6_e5_c5_Bd6,0.985343856,NO_DEFENSE,HUNGARIAN OPENING,Equal,13522,0.75,1
14160,KING'S INDIAN DEFENSE,TRUE,73,OUTOFTIME,WHITE,BLITZ,d4,Nf6,d4_c4_Nc3_Nf3_Be3,Nf6_g6_Bg7_d6_O-O,0.976177285,DEFENSE,KING'S INDIAN DEFENSE,Equal,13523,0.75,1
14161,BENONI DEFENSE,TRUE,18,RESIGN,BLACK,BLITZ,d4,c5,d4_dxc5_Nc3_Nf3_e4,c5_e5_Bxc5_Nc6_a6,1.027199074,DEFENSE,BENONI DEFENSE,Equal,13524,0.75,1
14163,SICILIAN DEFENSE,TRUE,64,RESIGN,BLACK,BLITZ,e4,c5,e4_Nf3_Bb5_Bxc6_d4,c5_Nc6_e6_bxc6_cxd4,0.985851726,DEFENSE,SICILIAN DEFENSE,Equal,13526,0.75,1
14164,SEMI-SLAV DEFENSE,TRUE,110,OUTOFTIME,BLACK,BLITZ,d4,d5,d4_c4_Nc3_Bf4_a3,d5_c6_e6_Bb4_Bxc3+,1.025360231,DEFENSE,SEMI-SLAV DEFENSE,Equal,13527,0.75,1
14165,QUEEN'S GAMBIT REFUSED,TRUE,175,MATE,WHITE,BLITZ,d4,Nf6,d4_c4_cxd5_Nc3_Bf4,Nf6_d5_Qxd5_Qd8_e6,1.099194048,DEFENSE,QUEEN'S GAMBIT REFUSED,Equal,13528,0.75,1
14166,KING'S GAMBIT ACCEPTED ,TRUE,117,RESIGN,WHITE,BLITZ,e4,e5,e4_f4_Nf3_h4_Ne5,e5_exf4_g5_g4_d6,1.021324355,DEFENSE,KING'S GAMBIT ACCEPTED ,Equal,13529,0.75,1
14167,INDIAN GAME,TRUE,34,RESIGN,BLACK,BLITZ,d4,Nf6,d4_Bf4_Nf3_c3_Bg3,Nf6_e6_d5_Bd6_Bxg3,0.925070423,NO_DEFENSE,INDIAN GAME,Equal,13530,0.75,1
14168,QUEEN'S GAMBIT DECLINED,TRUE,28,RESIGN,BLACK,BLITZ,d4,d5,d4_c4_Nc3_Bf4_Bxd6,d5_e6_Nf6_Bd6_Qxd6,0.931034483,NO_DEFENSE,QUEEN'S GAMBIT DECLINED,Equal,13531,0.75,1
14169,QUEEN'S GAMBIT DECLINED,TRUE,51,RESIGN,WHITE,BLITZ,d4,d5,d4_c4_Nc3_Bf4_Bxd6,d5_e6_Nf6_Bd6_Qxd6,1.066066066,NO_DEFENSE,QUEEN'S GAMBIT DECLINED,Equal,13532,0.75,1
14172,BISHOP'S OPENING,TRUE,71,RESIGN,WHITE,BLITZ,e4,e5,e4_Bc4_Nf3_d4_Nxd4,e5_Bc5_d6_exd4_Nf6,0.984521835,NO_DEFENSE,BISHOP'S OPENING,Equal,13535,0.75,1
14173,NIMZO-INDIAN DEFENSE,TRUE,33,RESIGN,WHITE,BLITZ,d4,Nf6,d4_c4_Nc3_a3_bxc3,Nf6_e6_Bb4_Bxc3+_d5,0.963538874,DEFENSE,NIMZO-INDIAN DEFENSE,Equal,13536,0.75,1
14174,GIUOCO PIANO,TRUE,40,RESIGN,BLACK,BLITZ,e4,e5,e4_Nf3_Bc4_O-O_Nc3,e5_Nc6_Bc5_d6_Bg4,0.987688864,NO_DEFENSE,GIUOCO PIANO,Equal,13537,0.75,1
14176,VIENNA GAME,TRUE,23,RESIGN,WHITE,BLITZ,e4,e5,e4_Bc4_Nc3_d3_a3,e5_Nf6_Bb4_d6_Bc5,1.003891051,NO_DEFENSE,VIENNA GAME,Equal,13539,0.75,1
14177,RUY LOPEZ,TRUE,27,MATE,WHITE,BLITZ,e4,e5,e4_Nf3_Bb5_d4_Qxd4,e5_Nc6_d6_exd4_Bd7,1.052048726,DEFENSE,RUY LOPEZ,Equal,13540,0.75,1
14178,QUEEN'S GAMBIT ACCEPTED,TRUE,100,MATE,BLACK,BLITZ,d4,d5,d4_c4_e3_Nc3_Nf3,d5_dxc4_Be6_c6_b5,1.004422333,NO_DEFENSE,QUEEN'S GAMBIT ACCEPTED,Equal,13541,0.75,1
14179,KING'S GAMBIT ACCEPTED ,TRUE,31,RESIGN,WHITE,BLITZ,e4,e5,e4_f4_Nf3_Bc4_Ne5,e5_exf4_g5_g4_Qh4+,1.038356164,NO_DEFENSE,KING'S GAMBIT ACCEPTED ,Equal,13542,0.75,1
14180,QUEEN'S GAMBIT ACCEPTED,TRUE,41,RESIGN,WHITE,BLITZ,d4,d5,d4_c4_e3_Bxc4_Nf3,d5_dxc4_Nc6_Nf6_Bf5,1.012834821,NO_DEFENSE,QUEEN'S GAMBIT ACCEPTED,Equal,13543,0.75,1
14182,ITALIAN GAME,TRUE,23,RESIGN,WHITE,BLITZ,e4,e5,e4_Nf3_Bc4_c3_a3,e5_Nc6_Bc5_f6_Nh6,0.837940379,NO_DEFENSE,ITALIAN GAME,Equal,13545,0.75,1
14183,QUEEN'S GAMBIT ACCEPTED,TRUE,87,RESIGN,WHITE,BLITZ,d4,d5,d4_c4_e3_Bxc4_Nc3,d5_dxc4_Bf5_Nf6_e6,1.008796042,NO_DEFENSE,QUEEN'S GAMBIT ACCEPTED,Equal,13546,0.75,1
14185,TROMPOWSKY ATTACK,TRUE,72,RESIGN,WHITE,BLITZ,d4,Nf6,d4_Bg5_Bh4_e3_a3,Nf6_h6_e6_d5_Nc6,0.955280172,NO_DEFENSE,OTHER,Equal,13548,0.75,1
14187,INDIAN GAME,TRUE,41,RESIGN,WHITE,BLITZ,d4,Nf6,d4_c4_Bf4_Qd2_cxd5,Nf6_g6_Bg7_d5_Nxd5,1.021546961,DEFENSE,INDIAN GAME,Equal,13549,0.75,1
14188,BUDAPEST DEFENSE,TRUE,30,RESIGN,BLACK,BLITZ,d4,Nf6,d4_c4_dxe5_Nf3_e3,Nf6_e5_Ne4_Nc6_d5,1.055555556,DEFENSE,OTHER,Equal,13550,0.75,1
14189,DUTCH DEFENSE,TRUE,73,MATE,WHITE,BLITZ,d4,f5,d4_c4_Nc3_Nf3_Bd2,f5_Nf6_e6_Bb4_Bxc3,1.050424929,DEFENSE,DUTCH DEFENSE,Equal,13551,0.75,1
14190,DUTCH DEFENSE,TRUE,50,RESIGN,BLACK,BLITZ,d4,f5,d4_Nc3_f3_e4_fxe4,f5_Nf6_e6_fxe4_Bb4,1.010840108,DEFENSE,DUTCH DEFENSE,Equal,13552,0.75,1
14191,BIRD OPENING,TRUE,107,RESIGN,WHITE,BLITZ,f4,d5,f4_e3_Nf3_Bb5_Be2,d5_e6_Nc6_a6_Nf6,0.977091103,NO_DEFENSE,BIRD OPENING,Equal,13553,0.75,1
14193,ITALIAN GAME,TRUE,32,MATE,BLACK,BLITZ,e4,e5,e4_Nf3_Bc4_d3_h3,e5_Nc6_Bc5_d6_Be6,0.9488,NO_DEFENSE,ITALIAN GAME,Equal,13555,0.75,1
14194,FRENCH DEFENSE,TRUE,108,MATE,BLACK,BLITZ,d4,Nf6,d4_Nc3_e4_e5_f4,Nf6_e6_d5_Nfd7_c5,1.011802575,DEFENSE,FRENCH DEFENSE,Equal,13556,0.75,1
14196,QUEEN'S GAMBIT DECLINED,TRUE,79,RESIGN,WHITE,BLITZ,d4,d5,d4_c4_Nc3_Bg5_e3,d5_c6_Nf6_e6_Nbd7,1.023333333,DEFENSE,QUEEN'S GAMBIT DECLINED,Equal,13558,0.75,1
14202,BISHOP'S OPENING,TRUE,42,MATE,BLACK,STANDARD,e4,e5,e4_Bc4_Nf3_d4_Nh4,e5_c6_d6_f6_Ne7,1.0223398,NO_DEFENSE,BISHOP'S OPENING,Equal,13562,0.75,1
14203,ITALIAN GAME,TRUE,61,RESIGN,WHITE,STANDARD,e4,e5,e4_Nf3_Bc4_d3_a3,e5_Nc6_Bc5_Nf6_Ng4,1.021726701,NO_DEFENSE,ITALIAN GAME,Equal,13563,0.75,1
14204,VIENNA GAME,TRUE,54,MATE,BLACK,STANDARD,e4,e5,e4_Bc4_Nc3_d3_exd5,e5_Nf6_Bb4_d5_Nxd5,1.011494253,NO_DEFENSE,VIENNA GAME,Equal,13564,0.75,1
14205,MODERN DEFENSE,TRUE,43,MATE,WHITE,STANDARD,e4,g6,e4_d4_Bc4_Nc3_d5,g6_Bg7_e6_Nc6_exd5,1.08814401,DEFENSE,MODERN DEFENSE,Equal,13565,0.75,1
14208,PIRC DEFENSE,TRUE,90,MATE,BLACK,STANDARD,e4,d6,e4_d4_Nc3_Nf3_Bg5,d6_Nf6_g6_Bg7_b6,1.104579208,DEFENSE,PIRC DEFENSE,Equal,13567,0.75,1
14209,ITALIAN GAME,TRUE,116,OUTOFTIME,BLACK,STANDARD,e4,e5,e4_Nf3_Bc4_Nc3_d3,e5_Nc6_Bc5_Nf6_d6,0.986478873,NO_DEFENSE,ITALIAN GAME,Equal,13568,0.75,1
14214,ITALIAN GAME,TRUE,47,MATE,WHITE,STANDARD,e4,e5,e4_Bc4_Nf3_Nc3_d3,e5_Nc6_h6_a6_Nge7,1.073873874,DEFENSE,ITALIAN GAME,Equal,13572,0.75,1
14215,FOUR KNIGHTS GAME,TRUE,66,RESIGN,BLACK,STANDARD,e4,e5,e4_Nc3_Nf3_Bc4_O-O,e5_Nf6_Nc6_Bc5_d6,0.939921392,NO_DEFENSE,FOUR KNIGHTS GAME,Equal,13573,0.75,1
14216,FOUR KNIGHTS GAME,TRUE,80,RESIGN,BLACK,STANDARD,e4,e5,e4_Bc4_Nc3_Nf3_d4,e5_Nf6_Nc6_h6_exd4,1.070289427,NO_DEFENSE,FOUR KNIGHTS GAME,Equal,13574,0.75,1
14217,PONZIANI OPENING,TRUE,108,RESIGN,BLACK,STANDARD,e4,e5,e4_c3_Nf3_d3_b4,e5_Nf6_Nc6_Bc5_Bb6,0.961730449,NO_DEFENSE,PONZIANI OPENING,Equal,13575,0.75,1
14218,ITALIAN GAME,TRUE,81,RESIGN,WHITE,STANDARD,e4,e5,e4_Bc4_Nf3_Nc3_Bb3,e5_Nc6_d6_Na5_Nf6,1.040603248,NO_DEFENSE,ITALIAN GAME,Equal,13576,0.75,1
14221,SICILIAN DEFENSE,TRUE,41,RESIGN,WHITE,STANDARD,e4,c5,e4_Bc4_Nf3_d4_Nxd4,c5_Nc6_h6_cxd4_e5,1.102985984,DEFENSE,SICILIAN DEFENSE,Equal,13578,0.75,1
14222,DANISH GAMBIT,TRUE,31,MATE,WHITE,STANDARD,e4,e5,e4_d4_c3_Bc4_Bxf7+,e5_exd4_dxc3_cxb2_Kxf7,0.888341544,NO_DEFENSE,OTHER,Equal,13579,0.75,1
14223,CARO-KANN DEFENSE,TRUE,59,MATE,WHITE,STANDARD,e4,c6,e4_d4_Nf3_e5_c4,c6_Qc7_Nf6_Nd5_Nb4,1.124074074,DEFENSE,CARO-KANN DEFENSE,Equal,13580,0.75,1
14224,SICILIAN DEFENSE,TRUE,31,RESIGN,WHITE,STANDARD,e4,c5,e4_Bc4_Nf3_exd5_Bb5+,c5_e6_d5_exd5_Bd7,1.092896175,DEFENSE,SICILIAN DEFENSE,Equal,13581,0.75,1
14225,GUATEMALA DEFENSE,TRUE,151,RESIGN,WHITE,STANDARD,e4,b6,e4_d4_Bxa6_Qd3_d5,b6_Ba6_Nxa6_Nb8_d6,1.088592233,DEFENSE,OTHER,Equal,13582,0.75,1
14226,ITALIAN GAME,TRUE,52,MATE,BLACK,STANDARD,e4,e5,e4_Bc4_Nf3_Nc3_d3,e5_Bc5_Nc6_Nf6_O-O,1.088447653,NO_DEFENSE,ITALIAN GAME,Equal,13583,0.75,1
14227,ITALIAN GAME,TRUE,47,MATE,WHITE,STANDARD,e4,e5,e4_Bc4_Nc3_Nf3_d3,e5_Nf6_Nc6_Bc5_d6,1.085542169,NO_DEFENSE,ITALIAN GAME,Equal,13584,0.75,1
14228,RUY LOPEZ,TRUE,88,RESIGN,BLACK,STANDARD,e4,e5,e4_Nf3_Bb5_d4_d5,e5_Nc6_d6_f6_a6,0.928690808,DEFENSE,RUY LOPEZ,Equal,13585,0.75,1
14229,KING'S KNIGHT OPENING,TRUE,70,RESIGN,BLACK,STANDARD,e4,e5,e4_Nf3_g3_Nc3_a3,e5_Nc6_Nf6_Bb4_Bxc3,0.939038031,NO_DEFENSE,KING'S KNIGHT OPENING,Equal,13586,0.75,1
14230,KING'S GAMBIT,TRUE,16,OUTOFTIME,BLACK,STANDARD,e4,e5,e4_f4_fxe5_Nf3_Bc4,e5_d6_dxe5_Nc6_Bc5,0.91898017,NO_DEFENSE,OTHER,Equal,13587,0.75,1
14231,SICILIAN DEFENSE,TRUE,98,RESIGN,BLACK,STANDARD,e4,c5,e4_Bc4_Nf3_d4_Nxd4,c5_Nc6_e6_cxd4_a6,1.009664582,DEFENSE,SICILIAN DEFENSE,Equal,13588,0.75,1
14232,FRENCH DEFENSE,TRUE,72,RESIGN,BLACK,STANDARD,e4,e6,e4_d4_e5_c3_Nf3,e6_d5_c5_Qb6_Nc6,1.027586207,DEFENSE,FRENCH DEFENSE,Equal,13589,0.75,1
14233,SICILIAN DEFENSE,TRUE,56,MATE,BLACK,STANDARD,e4,c5,e4_Bc4_Nf3_d4_Nxd4,c5_a6_e6_cxd4_b5,1.040603248,DEFENSE,SICILIAN DEFENSE,Equal,13590,0.75,1
14234,SICILIAN DEFENSE,TRUE,74,RESIGN,BLACK,STANDARD,e4,c5,e4_Bc4_Nf3_d3_Ng5,c5_e5_Nc6_d6_Nh6,0.918836141,DEFENSE,SICILIAN DEFENSE,Equal,13591,0.75,1
14235,KING'S PAWN GAME,TRUE,77,RESIGN,WHITE,STANDARD,e4,e5,e4_Nf3_c4_a3_b4,e5_Nc6_Bc5_Nf6_Bd4,1.080243498,NO_DEFENSE,KING'S PAWN GAME,Equal,13592,0.75,1
14236,THREE KNIGHTS OPENING,TRUE,48,MATE,BLACK,STANDARD,e4,e5,e4_Nf3_Nc3_a3_b4,e5_Nc6_Bc5_Nf6_Bd4,0.97607123,NO_DEFENSE,THREE KNIGHTS OPENING,Equal,13593,0.75,1
14237,KING'S INDIAN ATTACK,TRUE,39,RESIGN,WHITE,BLITZ,Nf3,Nf6,Nf3_g3_b3_Bb2_Bg2,Nf6_g6_Bg7_O-O_c5,1.266699411,DEFENSE,KING'S INDIAN ATTACK,Equal,13594,0.75,1
14238,CARO-KANN DEFENSE,TRUE,44,OUTOFTIME,BLACK,BLITZ,e4,c6,e4_Nc3_Nf3_h3_g4,c6_d5_Bg4_Bh5_Bg6,0.790454016,DEFENSE,CARO-KANN DEFENSE,Equal,13595,0.75,1
14239,SICILIAN DEFENSE,TRUE,53,OUTOFTIME,WHITE,BLITZ,e4,c5,e4_Nc3_g3_Bg2_Nge2,c5_Nc6_g6_Bg7_d6,1.158590308,DEFENSE,SICILIAN DEFENSE,Equal,13596,0.75,1
14240,SICILIAN DEFENSE,TRUE,53,RESIGN,WHITE,BLITZ,e4,c5,e4_Nf3_d4_Nxd4_Be3,c5_d6_cxd4_Nc6_Nf6,0.966650786,DEFENSE,SICILIAN DEFENSE,Equal,13597,0.75,1
14242,SICILIAN DEFENSE,TRUE,72,MATE,BLACK,BLITZ,e4,c5,e4_Nf3_d4_Nxd4_Nc3,c5_d6_cxd4_Nf6_a6,0.858530405,DEFENSE,SICILIAN DEFENSE,Equal,13599,0.75,1
14243,ENGLISH OPENING,TRUE,97,OUTOFTIME,WHITE,BLITZ,Nf3,c5,Nf3_c4_Nc3_g3_Bg2,c5_Nf6_e6_b6_Bb7,1.085826385,DEFENSE,ENGLISH OPENING,Equal,13600,0.75,1
14244,ITALIAN GAME,TRUE,61,RESIGN,WHITE,BLITZ,e4,e5,e4_Nf3_Bc4_d3_c3,e5_Nc6_Nf6_Be7_O-O,0.939647168,DEFENSE,ITALIAN GAME,Equal,13601,0.75,1
14245,ITALIAN GAME,TRUE,77,MATE,WHITE,BLITZ,e4,e5,e4_Nf3_Bc4_d4_Nc3,e5_Nc6_Be7_d6_Nf6,0.995548961,DEFENSE,ITALIAN GAME,Equal,13602,0.75,1
14246,SICILIAN DEFENSE,TRUE,49,RESIGN,WHITE,BLITZ,e4,c5,e4_Nf3_d4_Nxd4_Nc3,c5_e6_cxd4_a6_b5,1.070792079,DEFENSE,SICILIAN DEFENSE,Equal,13603,0.75,1
14248,SICILIAN DEFENSE,TRUE,43,RESIGN,WHITE,BLITZ,e4,c5,e4_c3_e5_d4_cxd4,c5_Nf6_Nd5_cxd4_e6,1.109738013,DEFENSE,SICILIAN DEFENSE,Equal,13604,0.75,1
14249,SICILIAN DEFENSE,TRUE,35,RESIGN,WHITE,BLITZ,e4,c5,e4_Nf3_Bb5+_Bxd7+_O-O,c5_d6_Bd7_Nxd7_Ngf6,1.058099458,DEFENSE,SICILIAN DEFENSE,Equal,13605,0.75,1
